,index,designation,distance,magnitude,absoluteMagnitude,scaledMagnitude,spectralType,spectralColor,colorIndex,xCoord,yCoord,zCoord,constellation,luminosity
2846,2846,151.0,48.8759,6.06,2.615,0.17187,A,13291261,0.297,44.484919,7.068461,-18.973503,Cet,7.834296427662113
2848,2848,144.0,164.4737,5.08,-1.0,0.20801999999999998,B,9214460,-0.098,95.08906800000001,15.119543,133.345676,Cas,218.77616239495518
2859,2859,149.0,217.8649,6.51,-0.18100000000000002,0.19983,B,9214460,-0.07,191.24836499999998,30.57739,99.77076,And,102.8963572296754
2867,2867,NN 3043,99.4036,7.85,2.863,0.16939,G,16702104,0.8170000000000001,96.97721999999999,15.535444,15.334417000000002,Psc,6.2344766110500585
2882,2882,160.0,211.8644,6.43,-0.2,0.20001999999999998,K,16623706,1.26,87.984852,14.18249,-192.20854,Tuc,104.71285480508995
2883,2883,Gl 24A,43.6681,6.79,3.589,0.16213,G,16702104,0.639,28.208415999999996,4.547667,-33.022789,Phe,3.1944787242086905
2894,2894,152.0,189.0359,5.14,-1.2429999999999999,0.21044999999999997,K,16623706,1.587,133.12381100000002,21.545864,132.469946,And,273.6528654192469
2906,2906,29Pi  And,183.4862,4.34,-1.9780000000000002,0.21780000000000002,B,9214460,-0.12300000000000001,150.645938,24.453844,101.857872,And,538.5177219975278
2914,2914,17Zet Cas,181.8182,3.69,-2.608,0.2241,B,9214460,-0.196,105.74356499999999,17.207892,146.901502,Cas,962.0552191862148
2920,2920,156.0,112.7396,6.18,0.92,0.18882,K,16623706,1.17,101.633623,16.606638,45.880732,And,37.32501577957206
2931,2931,162.0,146.8429,6.4,0.5660000000000001,0.19236,K,16623706,0.995,84.36344,13.854394000000001,-119.38880800000001,Phe,51.7130317916963
2935,2935,Gl 25A,15.4012,5.57,4.632,0.1517,K,16623706,0.715,13.799451000000001,2.268712,-6.452147,Cet,1.2223624492787322
3002,3002,NN 3044,23.6967,10.48,8.607000000000001,0.11194999999999998,M,16541255,1.4240000000000002,14.279407999999998,2.40588,18.7575,Cas,0.03141955284641073
3025,3025,30Eps And,50.226,4.34,0.835,0.18966999999999998,G,16702104,0.871,43.176578000000006,7.332959,24.588338,And,40.364539296760476
3036,3036,169.0,116.6861,6.87,1.535,0.18267,A,13291261,0.114,33.366802,5.685057,-111.669273,Tuc,21.18361135248501
3086,3086,31Del And,32.352,3.27,0.72,0.19082,K,16623706,1.268,27.363473,4.742224,16.595166,And,44.87453899331323
3087,3087,54    Psc,11.0595,5.88,5.6610000000000005,0.14140999999999998,K,16623706,0.85,10.155576,1.7616319999999999,4.008362,Psc,0.4738053933388253
3126,3126,158.0,33.2557,6.38,3.7710000000000004,0.16030999999999998,F,16773591,0.551,4.278989,0.75041,32.970427,Cep,2.7014690729572464
3130,3130,171.0,94.162,6.0,1.131,0.18671,K,16623706,1.1420000000000001,65.81059499999999,11.564463,-66.345493,Phe,30.732649292042908
3132,3132,55    Psc,127.0648,5.36,-0.16,0.19962,F,16773591,1.16,116.482876,20.500398,46.442414,Psc,100.92528860766843
3136,3136,170.0,40.1606,6.68,3.661,0.16141,F,16773591,0.519,32.804534000000004,5.778972,-22.435060999999997,Scl,2.9895099278145856
3137,3137,Gl 27.1,23.9866,11.41,9.51,0.10292,M,16541255,1.476,16.91995,2.981951,-16.738585999999998,Phe,0.013677288255958488
3163,3163,Gl 29,24.9563,5.89,3.904,0.15897999999999998,G,16702104,0.564,12.486498,2.225749,-21.493045000000002,Tuc,2.3900115514847258
3168,3168,172.0,146.4129,6.49,0.662,0.19140000000000001,G,16702104,0.91,138.188353,24.662609,-41.624489000000004,Cet,47.33692033483016
3172,3172,Shedir,69.979,2.24,-1.985,0.21786999999999998,K,16623706,1.17,37.984817,6.784483,58.37961899999999,Cas,542.0008904016238
3178,3178,Gl 27.2,28.885,6.14,3.8369999999999997,0.15965,G,16702104,0.718,26.014694,4.651118,-11.658472999999999,Cet,2.5421431362049387
3186,3186,174.0,144.5087,5.9,0.10099999999999999,0.19701,K,16623706,1.091,141.825516,25.458519,-10.965479,Cet,79.35969681957694
3198,3198,Gl 28,17.328,7.36,6.166,0.13635999999999998,K,16623706,0.937,13.027700999999999,2.345295,11.181157,And,0.29757743773728096
3224,3224,32    And,108.8139,5.3,0.11699999999999999,0.19685,G,16702104,0.8909999999999999,82.664742,14.992826999999998,69.15353,And,78.19878403894965
3236,3236,GJ 1017,44.964,10.84,7.5760000000000005,0.12226,K,16623706,1.27,27.041907000000002,4.92109,-35.584821000000005,Phe,0.08120822162499834
3238,3238,Mu  Phe,75.358,4.59,0.204,0.19598,G,16702104,0.953,51.420268,9.373821000000001,-54.285737,Phe,72.17719496686993
3262,3262,178.0,126.7427,6.06,0.545,0.19257,A,13291261,0.298,113.319359,20.798356,52.818833999999995,And,52.722986142282274
3271,3271,Xi  Phe,67.0241,5.72,1.589,0.18213,A,13291261,0.131,36.379065000000004,6.705245,-55.891371,Phe,20.155798128251924
3292,3292,177.0,158.4786,5.83,-0.17,0.19972,G,16702104,1.042,63.009855,11.694403999999999,144.94294399999998,Cas,101.85913880541169
3323,3323,Rho Tuc,41.0341,5.38,2.314,0.17488,F,16773591,0.515,16.745713000000002,3.1393869999999997,-37.330055,Tuc,10.33713052350584
3345,3345,186.0,70.8215,5.99,1.739,0.18062999999999999,K,16623706,1.318,34.521236,6.507126,-61.495197999999995,Tuc,17.55496629621234
3347,3347,Lam1Scl,145.1379,6.05,0.24100000000000002,0.19561,B,9214460,-0.024,111.67562,21.058364,-90.278111,Scl,69.75896043328048
3355,3355,Gl 29.1,23.3046,10.37,8.533,0.11269,M,16541255,1.46,18.631359,3.520785,13.549195999999998,And,0.0336356635748362
3398,3398,Eta Phe,75.5287,4.36,-0.031,0.19832999999999998,A,13291261,0.024,39.897951,7.638724000000001,-63.674096999999996,Phe,89.61898068616136
3407,3407,20Pi  Cas,53.6769,4.95,1.301,0.18500999999999998,A,13291261,0.17,35.934653999999995,6.898434,39.272564,Cas,26.27846540838493
3411,3411,Gl 30,20.5719,8.73,7.164,0.12638,K,16623706,1.13,16.778253,3.227009,11.457179,And,0.11868613846449196
3413,3413,Diphda,29.5334,2.04,-0.312,0.20114,K,16623706,1.0190000000000001,27.583638,5.3104629999999995,-9.119792,Cet,116.0913870126182
3421,3421,NN 3048,45.4339,10.97,7.683,0.12118999999999999,M,16541255,1.32,40.790256,7.871650999999999,18.396507,And,0.07358681396510444
3429,3429,190.0,56.4016,6.01,2.254,0.17548,K,16623706,1.107,54.160599,10.487244,-11.737910000000001,Cet,10.92446053226792
3448,3448,17Phi1Cet,71.6332,4.77,0.494,0.19308,K,16623706,0.998,69.103848,13.491898,-13.188761999999999,Cet,55.258615563007815
3449,3449,Lam2Scl,103.8422,5.9,0.818,0.18984,K,16623706,1.1440000000000001,79.84779,15.593763000000001,-64.532299,Scl,41.00152405066133
3471,3471,189.0,191.2046,5.66,-0.747,0.20549,B,9214460,-0.113,125.87378000000001,24.716289,141.788188,Cas,173.30057353270814
3472,3472,Wo 9024,32.3729,7.78,5.229,0.14573,G,16702104,0.664,28.425119,5.582477,-14.452867000000001,Scl,0.7053424142580965
3481,3481,199.0,87.6424,6.06,1.3459999999999999,0.18456,F,16773591,0.446,39.710543,7.813855,-77.738024,Tuc,25.211576308074108
3485,3485,Gl 31.2A,31.4367,10.74,8.253,0.11549,M,16541255,1.406,29.17199,5.752293,-10.207222,Cet,0.043531135922963766
3490,3490,Gl 31.5,22.0556,6.55,4.832,0.1497,G,16702104,0.655,8.922183,1.760752,-20.094339,Tuc,1.0167168004663756
3496,3496,22Omi Cas,215.5172,4.48,-2.187,0.21989,B,9214460,-0.069,140.690195,27.809753999999998,160.874126,Cas,652.8298441586143
3497,3497,Gl 31.3,26.7451,5.22,3.0839999999999996,0.16718,F,16773591,0.35,24.325675,4.8099870000000005,-10.02159,Cet,5.086276903064366
3513,3513,198.0,64.3915,5.94,1.896,0.17906,A,13291261,0.297,46.43253,9.225661,-43.648415,Phe,15.191476984475221
3519,3519,202.0,46.5983,6.15,2.8080000000000003,0.16994,F,16773591,0.524,27.047255,5.379912,-37.562159,Phe,6.5584316980672765
3525,3525,NN 3050,37.3552,7.19,4.328,0.15474,G,16702104,0.76,8.901363,1.773739,36.235686,Cas,1.6173350557998503
3527,3527,Gl 31.4,21.5657,8.03,6.361000000000001,0.13440999999999997,K,16623706,0.983,21.139641,4.212758999999999,0.6719510000000001,Cet,0.2486566051307934
3536,3536,196.0,98.8142,5.41,0.436,0.19366,A,13291261,0.022000000000000002,55.267454,11.065156,81.162189,Cas,58.29079788672337
3548,3548,NN 3054,40.3551,11.91,8.881,0.10920999999999999,M,16541255,1.48,24.560648999999998,4.937714,-31.63744,Phe,0.02441181106054888
3551,3551,18    Cet,30.9981,6.15,3.693,0.16109,G,16702104,0.603,29.624957000000002,5.957047,-6.910183,Cet,2.9026856104990517
3564,3564,21    Cas,93.0233,5.64,0.797,0.19005,A,13291261,0.078,23.618496,4.767825,89.848671,Cas,41.80228289540325
3568,3568,206.0,89.0472,6.47,1.722,0.1808,F,16773591,0.314,83.721479,16.917376,-25.177829,Cet,17.831997722329163
3575,3575,GJ 1021,15.1584,5.8,4.897,0.14905,G,16702104,0.635,10.027401,2.02916,-11.185157,Phe,0.9576349769692682
3580,3580,Gl 32A,15.8178,7.89,6.894,0.12908,K,16623706,1.251,11.537177999999999,2.33703,-10.565375999999999,Phe,0.15219486509036514
3596,3596,205.0,131.0616,6.03,0.44299999999999995,0.19358999999999998,B,9214460,-0.063,91.018749,18.592523,92.450253,And,57.916192108311975
3599,3599,210.0,93.2836,5.49,0.6409999999999999,0.19161,G,16702104,0.978,84.424329,17.251486,-35.731271,Cet,48.2614093268521
3603,3603,204.0,161.8123,6.51,0.465,0.19337,A,13291261,0.18100000000000002,90.234727,18.461353,133.04160900000002,Cas,56.75446054085472
3632,3632,200.0,40.7498,6.39,3.339,0.16463,F,16773591,0.424,14.090167000000001,2.9077900000000003,38.125424,Cas,4.021610443342134
3667,3667,58    Psc,86.8056,5.51,0.8170000000000001,0.18985,G,16702104,0.987,83.135681,17.301446,18.009142,Psc,41.03930524610162
3677,3677,59    Psc,100.6036,6.11,1.097,0.18705,F,16773591,0.27,92.781521,19.394526000000003,33.712404,Psc,31.710274389478922
3685,3685,34Zet And,58.0046,4.08,0.263,0.19538999999999998,K,16623706,1.1,51.755023,10.844894,23.839349,And,68.35967668381046
3689,3689,60    Psc,141.2429,5.98,0.23,0.19571999999999998,G,16702104,0.941,137.278099,28.800101,16.579198,Psc,70.46930689671467
3696,3696,Wo 9029A,48.7567,7.85,4.41,0.15392,F,16773591,0.539,38.134827,8.021075999999999,-29.301714,Scl,1.4996848355023729
3709,3709,218.0,108.9325,5.7,0.514,0.19288,K,16623706,1.3,101.327943,21.408720000000002,-33.772890999999994,Cet,54.25003216311502
3722,3722,61    Psc,57.0451,6.51,2.7289999999999996,0.17073,F,16773591,0.521,52.122595000000004,11.058513,20.373731,Psc,7.0534241425809645
3733,3733,220.0,105.1525,5.57,0.461,0.19341,B,9214460,-0.057999999999999996,95.549279,20.317372,-38.918215000000004,Cet,56.963937334118356
3742,3742,212.0,61.237,5.86,1.925,0.17876999999999998,K,16623706,1.01,17.835353,3.80341,58.458579,Cas,14.791083881682072
3752,3752,62    Psc,177.6199,5.92,-0.327,0.20129000000000002,G,16702104,1.104,172.283739,36.848083,22.568981,Psc,117.70637907805686
3759,3759,96 G. Psc,7.4549,5.74,6.377999999999999,0.13424,K,16623706,0.89,7.258367999999999,1.555495,0.6860930000000001,Psc,0.24479356661960655
3773,3773,Lam Hyi,64.9351,5.09,1.028,0.18774,K,16623706,1.345,16.512027,3.554214,-62.699898,Hyi,33.7909187437723
3778,3778,63Del Psc,95.4198,4.44,-0.45799999999999996,0.20259999999999997,K,16623706,1.5,92.45927900000001,19.940749,12.595285,Psc,132.8005886243731
3793,3793,25Nu  Cas,126.2626,4.9,-0.606,0.20408,B,9214460,-0.091,77.71595500000001,16.814743,98.08037,Cas,152.19486509036517
3799,3799,229.0,129.5337,6.28,0.718,0.19083999999999998,G,16702104,0.897,86.822216,18.829318,-94.26752900000001,Phe,44.95727713019056
3802,3802,64    Psc,23.4522,5.07,3.219,0.16583,F,16773591,0.502,21.924210000000002,4.758056,6.833532000000001,Psc,4.491588901059316
3805,3805,NN 3059,21.5889,10.76,9.089,0.10712999999999999,M,16541255,1.426,13.519827,2.937206,-16.573103,Phe,0.020155798128251898
3814,3814,24Eta Cas,5.9531,3.46,4.586,0.15216,G,16702104,0.5870000000000001,3.098462,0.674227,5.038376,Cas,1.2752637064597296
3825,3825,228.0,57.9039,5.9,2.086,0.17715999999999998,K,16623706,0.9440000000000001,51.627156,11.264202000000001,-23.677836,Cet,12.752637064597304
3841,3841,227.0,85.1064,5.59,0.94,0.18862,K,16623706,1.325,80.81705,17.704811,-19.956193,Cet,36.64375746478333
3842,3842,Gl 36,18.6881,7.15,5.792000000000001,0.14009999999999997,G,16702104,0.769,16.777142,3.676884,-7.365786,Cet,0.4199523346640657
3871,3871,35Nu  And,189.3939,4.53,-1.857,0.21658999999999998,B,9214460,-0.136,139.406857,30.787155,124.45018,And,481.7259035591634
3875,3875,65    Psc,88.574,5.55,0.813,0.18988999999999998,F,16773591,0.39799999999999996,76.565167,16.93417,41.187019,Psc,41.19077848677376
3893,3893,239.0,108.5776,6.49,1.311,0.18491,A,13291261,0.28600000000000003,77.021603,17.097416,-74.595412,Phe,26.037542989387358
3899,3899,19Phi2Cet,15.753,5.17,4.183,0.15619,F,16773591,0.514,15.113168,3.359263,-2.9097779999999998,Cet,1.848417195369656
3909,3909,234.0,100.3009,6.13,1.123,0.18679,A,13291261,0.043,69.21911300000001,15.441989999999999,70.926254,And,30.959932133091726
3939,3939,Rho Phe,74.239,5.24,0.887,0.18914999999999998,F,16773591,0.35600000000000004,45.595244,10.251595,-57.683939,Phe,38.476893389378844
3941,3941,233.0,196.0784,5.35,-1.112,0.20914000000000002,A,13291261,0.528,83.114586,18.702813,176.603851,Cas,242.5492857109421
3955,3955,238.0,67.2948,6.38,2.24,0.17562,F,16773591,0.307,40.853598,9.236092,52.671346,Cas,11.06623783977666
3982,3982,243.0,137.931,6.39,0.6920000000000001,0.1911,K,16623706,1.069,134.254666,30.566848999999998,8.144191000000001,Psc,46.04685783785738
3988,3988,Gl 39,21.3721,9.22,7.571000000000001,0.12230999999999997,K,16623706,1.194,19.733086,4.497969,6.866058,Psc,0.08158306174490076
4002,4002,Gl 38,18.5117,10.66,9.323,0.10479,M,16541255,1.3630000000000002,9.48222,2.167246,15.750178,Cas,0.016248003352273183
4012,4012,Gl 40A,15.6348,8.95,7.98,0.11821999999999999,K,16623706,1.29,14.038591,3.2131380000000003,-6.086459,Cet,0.055975760149510966
4039,4039,245.0,95.6023,6.89,1.9880000000000002,0.17814,F,16773591,0.36200000000000004,67.344629,15.507347,-66.060921,Phe,13.957254577067669
4075,4075,Lam1Tuc,63.2911,6.67,2.6630000000000003,0.17139,F,16773591,0.518,21.584297,5.023683,-59.28471999999999,Tuc,7.495489497919579
4095,4095,247.0,171.2329,5.47,-0.698,0.205,K,16623706,1.275,152.3085,35.637464,-69.662774,Cet,165.6532649318019
4119,4119,246.0,184.8429,6.7,0.366,0.19436,A,13291261,0.027999999999999997,140.729152,33.065816,115.190747,And,62.17273892939605
4137,4137,20    Cet,179.8561,4.78,-1.495,0.21297,M,16541255,1.55,175.03194399999998,41.221191999999995,-3.591689,Cet,345.1437393358564
4139,4139,Gl 42,14.1723,7.15,6.393,0.13409,K,16623706,0.9359999999999999,11.903358,2.803906,-7.162437,Scl,0.2414348729714151
4142,4142,Gl 41,18.7441,4.8,3.4360000000000004,0.16366,F,16773591,0.54,8.810315,2.0773919999999997,16.413746,Cas,3.6779007042238616
4154,4154,251.0,73.5835,6.44,2.106,0.17696,F,16773591,0.439,65.017432,15.371770000000001,-30.837776,Cet,12.519875206248813
4175,4175,249.0,107.8749,6.07,0.905,0.18897,K,16623706,1.139,83.355275,19.808219,65.54780799999999,And,37.84425847170932
4190,4190,257.0,218.3406,5.73,-0.966,0.20768,M,16541255,1.574,96.847474,23.086270000000003,-194.319761,Tuc,212.031311673985
4202,4202,250.0,88.4173,6.27,1.537,0.18265,A,13291261,0.191,52.123477,12.464037,70.32359699999999,Cas,21.144625616525904
4247,4247,21    Cet,131.406,6.15,0.557,0.19245,G,16702104,0.9109999999999999,126.25278999999999,30.481502000000003,-19.968818,Cet,52.14347854144576
4248,4248,GJ 1023A,99.108,9.18,4.199,0.15603,G,16702104,0.608,34.450789,8.318178,92.55456099999999,Cas,1.8213776371047792
4257,4257,66    Psc,108.1081,5.8,0.631,0.19171,A,13291261,-0.016,99.219532,24.089496,35.532538,Psc,48.707966649253656
4273,4273,240.0,87.7193,5.59,0.875,0.18927,A,13291261,0.105,9.340128,2.280543,87.190914,Cep,38.904514499428046
4278,4278,36    And,37.9795,5.46,2.562,0.1724,K,16623706,1.012,33.799462,8.265744,15.222273000000001,And,8.226213938831098
4280,4280,Gl 42.1,29.0613,7.41,5.093,0.14709,G,16702104,0.652,25.768117999999998,6.303969,11.866707,And,0.7994660025203159
4282,4282,26Ups1Cas,100.7049,4.83,-0.185,0.19987,K,16623706,1.216,50.420165999999995,12.338344000000001,86.29604599999999,Cas,103.2761405761398
4283,4283,Lam2Tuc,68.0272,5.45,1.287,0.18515,G,16702104,1.095,23.111518,5.655908999999999,-63.73048299999999,Tuc,26.61950651151837
4288,4288,256.0,207.4689,6.28,-0.305,0.20107,M,16541255,1.681,133.049815,32.610448,155.812248,Cas,115.3453257821092
4307,4307,259.0,173.913,6.19,-0.012,0.19814,M,16541255,1.546,153.608731,37.76158,72.278081,Psc,88.06432284180643
4318,4318,Gl 43,35.727,12.38,9.615,0.10186999999999999,M,16541255,1.47,21.435442000000002,5.287211,-28.088890000000003,Phe,0.0124165230759241
4336,4336,263.0,184.5018,5.88,-0.45,0.20251999999999998,K,16623706,1.52,177.607993,44.041271,-23.59424,Cet,131.82567385564073
4343,4343,NN 3065,30.4692,9.42,7.001,0.12800999999999998,K,16623706,1.163,25.691551,6.384307,-15.085163,Scl,0.13791134690235993
4356,4356,67    Psc,77.7605,6.08,1.626,0.18176,A,13291261,0.133,67.103175,16.722974,35.555454,Psc,19.480495532907653
4361,4361,22Phi3Cet,168.9189,5.35,-0.7879999999999999,0.2059,K,16623706,1.505,160.738174,40.095029,-33.002182,Cet,179.96995165773566
4373,4373,260.0,198.8072,6.2,-0.292,0.20094,K,16623706,1.376,102.20796700000001,25.58575,168.591509,Cas,113.97248040197486
4412,4412,28Ups2Cas,61.2745,4.62,0.684,0.19118,G,16702104,0.9570000000000001,30.437701,7.682860000000001,52.6216,Cas,46.38739667560309
4417,4417,Cih,168.3502,2.15,-3.9810000000000003,0.23783,B,9214460,-0.046,79.83671700000001,20.168018,146.83704699999998,Cas,3407.218616593573
4426,4426,37Mu  And,39.7772,3.86,0.862,0.18939999999999999,A,13291261,0.13,30.180673,7.630372,24.761577,And,39.37313537008504
4430,4430,266.0,165.0165,5.56,-0.528,0.20329999999999998,B,9214460,-0.054000000000000006,79.10977199999999,20.011564,143.428072,Cas,141.64459272385145
4436,4436,261.0,64.8929,6.39,2.329,0.17473,F,16773591,0.375,22.771739999999998,5.774729,60.491152,Cas,10.195299775626019
4444,4444,NN 3066,24.4499,9.12,7.178999999999999,0.12623,K,16623706,1.025,8.474835,2.1552279999999997,22.832174,Cas,0.11705770359631368
4453,4453,38Eta And,70.4225,4.4,0.161,0.19640999999999997,G,16702104,0.94,62.61915,15.963360999999999,27.988017,And,75.09309424540649
4463,4463,Gl 45,19.658,9.5,8.032,0.1177,K,16623706,1.2990000000000002,8.869515,2.266133,-17.39647,Tuc,0.053358056184603334
4468,4468,Gl 44,45.1264,9.45,6.178,0.13623999999999997,K,16623706,0.8540000000000001,43.699148,11.166595,-1.430043,Cet,0.29430659896990136
4490,4490,272.0,134.0483,6.1,0.46399999999999997,0.19338,K,16623706,1.028,90.447649,23.248568,96.164887,And,56.80675741067721
4500,4500,68    Psc,198.8072,5.44,-1.052,0.20854,G,16702104,1.0759999999999998,168.38599,43.418942,96.360017,Psc,229.50914760242247
4510,4510,276.0,148.5884,6.3,0.44,0.19362,G,16702104,0.895,139.77969299999998,36.089973,35.181015,Psc,58.076441752131174
4542,4542,275.0,56.3698,5.99,2.235,0.17567,K,16623706,1.0,45.258028,11.754464,31.481434999999998,And,11.117317272815914
4548,4548,277.0,129.7017,6.47,0.905,0.18897,A,13291261,0.08900000000000001,116.867755,30.395417,47.334593,Psc,37.84425847170932
4553,4553,281.0,171.2329,6.23,0.062,0.1974,A,13291261,0.096,81.104694,21.115034,-149.321504,Tuc,82.26213938831097
4562,4562,273.0,107.4114,5.97,0.815,0.18987,A,13291261,-0.008,41.687985999999995,10.881772,98.391506,Cas,41.11497211045224
4577,4577,23Phi4Cet,98.0392,5.62,0.6629999999999999,0.19139,G,16702104,0.9490000000000001,92.972978,24.361145,-19.344545,Cet,47.29334149186517
4649,4649,GJ 2017,132.626,9.93,4.317,0.15485,G,16702104,0.5,115.558654,30.888664000000002,-57.286506,Scl,1.6338041693006806
4665,4665,282.0,119.0476,5.69,0.311,0.19491,B,9214460,-0.01,81.711387,21.917170000000002,83.757114,And,65.40335094488948
4679,4679,Gl 46.1,128.5347,7.34,1.795,0.18007,G,16702104,1.073,117.907901,31.737914,40.143694,Psc,16.672472125510627
4681,4681,GJ 2018,31.5457,9.96,7.465,0.12337,K,16623706,1.107,27.466271999999996,7.399164,-13.637722,Scl,0.0899497581530035
4699,4699,278.0,109.4092,6.4,1.205,0.18597,A,13291261,0.135,34.415216,9.304748,103.437901,Cas,28.70780582024691
4710,4710,GJ 2019,87.4126,10.11,5.402,0.144,K,16623706,0.76,75.417302,20.426006,-39.191471,Scl,0.6014506519775482
4760,4760,Xi  Scl,157.4803,5.59,-0.396,0.20198,K,16623706,1.185,118.17169799999999,32.386093,-98.926985,Scl,125.42958923023174
4809,4809,GJ 2020,202.4291,9.75,3.219,0.16583,F,16773591,0.354,175.531252,48.532087,-88.37961700000001,Scl,4.491588901059316
4814,4814,Gl 50,32.7332,10.49,7.915,0.11887,K,16623706,1.226,31.076233000000002,8.611001,-5.61966,Cet,0.059429215861557236
4819,4819,Ome Phe,120.6273,6.12,0.713,0.19089,G,16702104,0.935,63.302589000000005,17.564389000000002,-101.169404,Phe,45.16479049291119
4834,4834,287.0,226.2443,6.48,-0.293,0.20095,A,13291261,0.122,137.047363,38.204853,175.911674,Cas,114.07750129221205
